,Pollutant,Aggregation level,State,County,Unit of measure,January,February,March,April,May,June,July,August,September,October,November,December,Annual Emissions
500,CO2,County,MS,Harrison County,percent,-0.09724109068215077,-0.08495011251057198,-0.16614755249971,-0.16846547842266274,-0.12935743751723047,-0.11301508715444032,-0.06183425205516223,-0.07259826720144465,-0.07033478767461399,-0.15673341313944114,-0.1109850991660431,-0.1115928723619908,-1.3432554503854623
1580,CO2,County,VA,King George County,percent,-0.07270591206819957,-0.17890124691497178,-0.10636328267807196,-0.3689657776145607,-0.07260792867668635,-0.08587165514934332,-0.06340481560845175,-0.06315121258424812,-0.14149748233151782,0.0016104564418078216,-0.07509422396134803,-0.10988590757250448,-1.3368389887180963
1160,CO2,County,LA,Lafayette Parish,percent,-0.04419406032447108,-0.08250815490128921,-0.11700603660674705,-0.05855798443327225,-0.11768903646118473,-0.1846835801025216,-0.15526516538272578,-0.18448432960690692,-0.14861671052605355,-0.11852660553227368,-0.031905992086054116,-0.08530339089660094,-1.3287410468601009
164,CO2,County,CO,Pueblo County,percent,-0.06624840769971645,-0.09390731110813484,-0.10737254912428633,-0.1854705527966485,-0.16504924070726207,-0.12239017659831047,-0.06575681396249485,-0.09078830989816483,-0.09125064378872512,-0.13905275302501158,-0.11408865466988062,-0.07932593871279311,-1.3207013520914288
884,CO2,County,OK,Seminole County,percent,-0.12133320180693845,-0.12486034438260825,-0.05053810221509111,-0.06575306443176887,-0.167570006682484,-0.1859272509241323,-0.15118900409823213,-0.1591453050918338,-0.18597574682332216,-0.02783838135493786,-0.015529015151581284,-0.0629622573441301,-1.3186216803070603
2168,CO2,County,WI,Brown County,percent,-0.042192115360484866,-0.09406800282784432,-0.12209629221962152,-0.1102582865750798,-0.14707879924584746,-0.1140524926276106,-0.15294732166709185,-0.1272673991130623,-0.12121789363323934,-0.1415991837935483,-0.08195364220964006,-0.060569932194975785,-1.3153013614680462
1532,CO2,County,MN,Isanti County,percent,-0.0542459783110537,-0.1032581393243982,-0.09341943158652533,-0.20049386006375666,0.05599583471866002,-0.2318412906197065,-0.15899566915599936,-0.15034279293030076,-0.2091202485491196,-0.057337314839325686,-0.0574325294944162,-0.052734320218865406,-1.3132257403748075
836,CO2,County,OH,Defiance County,percent,-0.07782210974856929,-0.09908877727230364,-0.09645452883020482,-0.2410429096266033,-0.07985068617879765,-0.1106708179914858,-0.09671021520591136,-0.13755845680729756,-0.13522275865246464,-0.09262050063663044,-0.05532484603244657,-0.08557349254375908,-1.307940099526474
92,CO2,County,CO,El Paso County,percent,-0.08280204215522875,-0.09157494162352438,-0.11744656302635895,-0.1274417896621696,-0.12733607311495276,-0.12150023046326795,-0.08359348650100643,-0.07734684525243199,-0.13519747186711584,-0.14166511835485038,-0.10040999377716556,-0.09095906582358054,-1.2972736216216532
1352,CO2,County,PA,Venango County,percent,-0.09698491033111377,-0.07145703118508777,-0.04897864646409278,-0.08166479603978906,-0.187426455239774,-0.1715452601664456,-0.110297902097254,-0.14186182649922846,-0.13165270061080295,-0.16546006928111084,-0.06216101645230102,-0.02178422040706212,-1.2912748347740626
824,CO2,County,OH,Darke County,percent,-0.07255128788480973,-0.1229087693358624,-0.0995902326399318,-0.2049372382100665,-0.115638396265381,-0.12230421657710284,-0.07996973217584455,-0.11639644816483385,-0.1392761632990836,-0.07113505349046223,-0.07064333330196602,-0.07238114737900936,-1.2877320187243537
2276,CO2,County,WI,Marinette County,percent,-0.037339036652503856,-0.11354176511583886,-0.06848540596034794,-0.11920423988091022,-0.05519623323811449,-0.12387087602902933,-0.20137591086358886,-0.1809606843384345,-0.12249703666803086,-0.0957196591933476,-0.09092583602219924,-0.07443387164470415,-1.28355055560705
248,CO2,County,OR,Klamath County,percent,-0.01825081034483431,-0.05761734259911382,-0.1221393632709134,-0.26885270673880785,-0.38583521864911613,-0.1539695057194537,-0.031471398336218925,-0.027126427311329727,-0.03963611857456634,-0.1156047061214134,-0.04372127674787138,-0.01545582143277211,-1.2796806958464109
200,CO2,County,NV,Humboldt County,percent,-0.09106391004640052,-0.12072576043353528,-0.1455838288603165,-0.08303320569587566,-0.0031584644934610447,-0.1145939264908808,-0.15455896755093526,-0.15260853636069316,-0.11761281120833456,-0.1409553952137025,-0.10614358952294753,-0.04813822945889865,-1.2781766253359814
380,CO2,County,KS,Pottawatomie County,percent,-0.061083559731921824,-0.07503551960208453,-0.13408742244520375,-0.18640912736140205,-0.17633872787976096,-0.07277651773915887,-0.05292591420846291,-0.048130513099626064,-0.0676177562140956,-0.16327095575352607,-0.11582618380307727,-0.10998127135861832,-1.263483469196938
1604,CO2,County,MN,Olmsted County,percent,-0.07237498882630504,-0.15346694034097608,-0.10547407132252126,-0.11467659765893044,0.006146417863874922,-0.15706513493924878,-0.10195873311002948,-0.11910767881181328,-0.13905299201917165,-0.16284796207118846,-0.02636126344136624,-0.1089127926697281,-1.2551527373474038
116,CO2,County,AL,Greene County,percent,-0.09500638722483046,-0.08928973053157781,-0.10521888401584824,-0.1245100535131892,-0.13154360999064965,-0.13568685211801107,-0.09215562042292637,-0.0964695329898685,-0.08023013456774049,-0.11459129950614312,-0.099536075253313,-0.08371971001989541,-1.2479578901539934
164,CO2,County,NC,Richmond County,percent,-0.054848942407604316,-0.0963781984993913,-0.1485396129182404,-0.16052061717693333,-0.08214732145971124,-0.11305774081614064,-0.11552119475679044,-0.09541711187079063,-0.10646103034648988,-0.1049020244950456,-0.08909322582884985,-0.07612997657708723,-1.243016997153075
68,CO2,County,AZ,Apache County,percent,-0.09861258347499552,-0.11418263017470345,-0.09723298101697272,-0.0742356635491049,-0.12023610666026376,-0.10275165220559933,-0.1018405999146092,-0.0958216041148745,-0.08881590968634967,-0.11857946355551577,-0.1255009530963524,-0.10195888771530476,-1.239769035164646
344,CO2,County,GA,Glynn County,percent,-0.0011875002631860931,0.23295880485033155,-1.0260727371886076,0.2837537424244099,-0.3160620637191734,-0.4788650610441975,-0.2088109024722717,-0.2896801113243059,-0.05360412962612125,0.2515810783994883,0.032701961732561145,0.3401685180891334,-1.233118400141939
344,CO2,County,UT,Millard County,percent,-0.05927873263111055,-0.07894874416314454,-0.10373820468904953,-0.1968618036267072,-0.21592769372406526,-0.08944097457044076,-0.09251267157812172,-0.08502534670242312,-0.08513859836580909,-0.07961414043039443,-0.07918968630505842,-0.06721849812963633,-1.2328950949159612
716,CO2,County,IN,Floyd County,percent,-0.049777905070737365,-0.06341515542772294,-0.11935288937444025,-0.15436796725518714,-0.14880454127766118,-0.06974525155878726,-0.2003212108720489,-0.19254582188490368,-0.07478368426655088,-0.02444368687265519,-0.0765414098341581,-0.05791307579011404,-1.2320125994849669
992,CO2,County,TX,Lamb County,percent,-0.08754092226224278,-0.0871898551908921,-0.1140919853763929,-0.1798935824621486,-0.13815489527132027,-0.09809103373053922,-0.056989732796490035,-0.06252826088161191,-0.08036646346760051,-0.13221875911567796,-0.1047997064787612,-0.08353699702212096,-1.2254021940557984
1664,CO2,County,VA,Washington County,percent,-0.07908104825357766,-0.0707894636830517,-0.08678786288936019,-0.30224535670697195,-0.027401904791722772,-0.09831143146724307,-0.10254588428837597,-0.13391910537245122,-0.1339638696608524,-0.11922994281981232,-0.0036190512964943524,-0.06748313104230191,-1.2253780522722155
140,CO2,County,AZ,Pima County,percent,-0.05144941171132622,-0.1021841908190195,-0.10443301725258733,-0.1313469545205608,-0.06292368023959521,-0.16103841511683625,-0.12690413818725232,-0.1251844145939406,-0.16976671191277867,-0.13746283778039178,-0.011338378070280463,-0.04034562832515157,-1.2243777785297205
152,CO2,County,AZ,Pinal County,percent,-0.020053909324847283,0.01598366373998697,-0.0990948472932882,-0.11574952244945574,-0.03522237442885024,-0.19745486903259465,-0.28826261933833075,-0.28778801669034243,-0.25950722104258706,-0.0408347719229999,0.04973010374421946,0.06036435131414838,-1.2178900327249416
392,CO2,County,IA,Polk County,percent,-0.041438004206792015,-0.027221366333910216,-0.10412557089791084,-0.20427106016201,-0.08426397221639059,-0.15785178290381394,-0.12272601078527184,-0.12950269321735666,-0.13800262386229775,-0.06931560774995922,-0.10540855409012713,-0.0327326926503405,-1.2168599390761805
236,CO2,County,OR,Columbia County,percent,-0.04458126382319461,-0.05650272067935955,-0.09645332694414804,-0.2475593910470591,-0.4198182565589084,-0.14953499852015092,-0.02270800432116321,-0.013584128724538694,-0.039108034279547066,-0.0377897843362135,-0.04570481470095809,-0.03864211007505621,-1.2119868340102973
572,CO2,County,MD,Montgomery County,percent,-0.06567564195206316,-0.08790288777520736,-0.08070838604184548,-0.12430566823640755,-0.1663482275413448,-0.10956618332034412,-0.08900416178272487,-0.0883578181691623,-0.1281446296737854,-0.15611382298598156,-0.05049798126819223,-0.0649061285414207,-1.2115315372884796
620,CO2,County,TX,Travis County,percent,-0.0694282179832333,-0.0824202006086526,-0.08192139891497678,-0.0883306621183456,-0.09326046247583178,-0.1605498525052373,-0.14264439969852066,-0.10967130753066606,-0.12998568389738016,-0.11874510510004023,-0.06511329515290379,-0.0688035017448026,-1.210874087730591
272,CO2,County,OR,Umatilla County,percent,-0.02018931837013799,-0.0403339517149697,-0.09765078805868864,-0.2416209771962727,-0.4194753312699757,-0.13924418779875314,-0.033633256994000466,-0.04363657171782759,-0.03858500766580621,-0.0690090285943514,-0.03710034200037543,-0.0285588413606016,-1.2090376027417606
56,CO2,County,NC,Buncombe County,percent,-0.07114566224674114,-0.11603930355024172,-0.12671626196051924,-0.18211088674457795,-0.0942468402407649,-0.07787462239074305,-0.08003049670351213,-0.08314997042391419,-0.07432486647760081,-0.14443214827076933,-0.07734867170221453,-0.06602917637290848,-1.1934489070845073
1496,CO2,County,VA,Fauquier County,percent,-0.07334456997830148,-0.08131519553860216,-0.07582256577512507,-0.1565810902529622,-0.1232379320165392,-0.12528452606862944,-0.08736962678403262,-0.10583693927097798,-0.12264114113501395,-0.10725803564031013,-0.06510790712112978,-0.06571963876027416,-1.1895191683418982
908,CO2,County,OH,Lorain County,percent,-0.07220686983989408,-0.09241323871290293,-0.09116681771658608,-0.061709746607651876,-0.20346337889442875,-0.10654470183145458,-0.06835210153472522,-0.07340728260513192,-0.1096098338283158,-0.13636322069327728,-0.10468486718737777,-0.06832048850955395,-1.1882425479613001
260,CO2,County,TX,El Paso County,percent,-0.07949649450592891,-0.10256380696108734,-0.12935086331530346,-0.10995574940190077,-0.0719866947232632,-0.11456139959419467,-0.11588331601610335,-0.1147134819877525,-0.11758152089990885,-0.10190924726041334,-0.053509960939458784,-0.07313527846832515,-1.1846478140736403
236,CO2,County,WY,Campbell County,percent,-0.0465609645615063,-0.08571456608305086,-0.13885764233413925,-0.11937859472398722,-0.2058450348678908,-0.1855315345314529,-0.06647603659688532,-0.042377626268848057,-0.052266835253978336,-0.12898594037431932,-0.02608764157251574,-0.0819704636564037,-1.1800528808249777
272,CO2,County,NY,Orange County,percent,-0.0804454486649998,-0.06133000502010525,-0.09164173101358757,-0.19860758411900584,-0.15298575969146086,-0.09543986921921624,-0.1035317945565403,-0.10672231439415276,-0.08849009970927074,-0.0700433463195014,-0.04886329601685317,-0.07574042357415266,-1.1738416722988465
2216,CO2,County,WI,Dane County,percent,-0.07603089154320124,-0.0680593458748846,-0.08951263242688451,-0.14714108020878885,-0.0991975172621703,-0.14555222849597596,-0.08365947952570643,-0.08732147115433353,-0.13997373084046258,-0.10194818592828506,-0.08329356486647856,-0.051484605636776,-1.1731747337639475
2372,CO2,County,WI,Winnebago County,percent,-0.108142123701673,-0.11418605909352122,-0.114274237745634,-0.023396587945175445,-0.06307801314817618,-0.192390489442404,-0.10187221576815952,-0.10508432794541686,-0.18287650214422368,-0.10538499336508424,-0.02047570633421308,-0.03935022791404799,-1.1705114845477296
368,CO2,County,GA,Heard County,percent,-0.07934047646648983,-0.12617795920300204,-0.11925290317978693,-0.1395472248874238,-0.08407110834281246,-0.06471300674581465,-0.07101481954640024,-0.07104901087588236,-0.07443653771409152,-0.14072794904927158,-0.0937690642613141,-0.08742356467732518,-1.1515236249496146
1004,CO2,County,TX,Lubbock County,percent,-0.08547490068299624,-0.08546213981490469,-0.08405486506298837,-0.1526526406282092,-0.11663528535092725,-0.1130818093941924,-0.0901839095840942,-0.07911483193120895,-0.10166368474101738,-0.0904442484741388,-0.08319588482065551,-0.06700375875136554,-1.1489679592366984
656,CO2,County,NJ,Cumberland County,percent,-0.06855533437577561,-0.07697994765870406,-0.10218537272130117,-0.2597579244682864,-0.04397704052529853,-0.09948572990341342,-0.09967905404292288,-0.11432706206973745,-0.10842105526760416,-0.10912897049492636,-0.015679875146249415,-0.049690124589494164,-1.1478674912637135
944,CO2,County,TX,Gregg County,percent,-0.07046170328171163,-0.03381292211954557,-0.16994373548739894,-0.13494902597608172,-0.09625955705770378,-0.0960952024144638,-0.08245553904123902,-0.06352435017480641,-0.030254219893386856,-0.053743967328143516,-0.14753101407243635,-0.16369346528680312,-1.1427247021337208
1676,CO2,County,MN,St. Louis County,percent,-0.0554906936681954,0.019517826922101144,-0.07423155021311457,-0.04676746991027703,-0.09622202607109334,-0.15313475139904578,-0.2377719195681164,-0.22502972632386,-0.1282306363942264,-0.08427286121714485,-0.06217012724732127,0.012304227734001048,-1.1314997073562927
308,CO2,County,IA,Audubon County,percent,-0.06352071350405908,-0.11166873483923824,-0.07953700492638054,-0.13136243762211167,-0.06235870834262256,-0.13846409875376714,-0.09789021407427226,-0.09860617928801108,-0.13054537641609448,-0.10008149975845476,-0.06359903627431729,-0.052362578412471536,-1.1299965822118005
404,CO2,County,WA,Klickitat County,percent,-0.05331220759412119,-0.044480930653569915,-0.05898046945925794,-0.2298306144715816,-0.4236540108785796,-0.11129498543353887,-0.026270687765646315,-0.037994949578673616,-0.05910773813759342,0.013530841213563242,-0.03157277811305178,-0.049890420824099335,-1.1128589516961502
1064,CO2,County,TX,Wilbarger County,percent,-0.08631798921996774,-0.08537524951066973,-0.12091321778888507,-0.09586668203595763,-0.13712436717039536,-0.0970936697094576,-0.0400117111249224,-0.04404185985275085,-0.08357507459842498,-0.12234044775218735,-0.09479425285995356,-0.10135632991376713,-1.1088108515373394
200,CO2,County,NM,Dona Ana County,percent,-0.0678512914011177,-0.10917786973048853,-0.0961032577676189,-0.08936235283801977,-0.06444242683434624,-0.1808796162700609,-0.08422767034644421,-0.07831462837833587,-0.16848777781938634,-0.12887390705674195,0.0012861744320528663,-0.03628457209621184,-1.1027191961067195
1040,CO2,County,TX,Potter County,percent,-0.07125065820065415,-0.07173043932122844,-0.09977173009530947,-0.15837124504517536,-0.1495458639408549,-0.07210910549881874,-0.046792984724830664,-0.05449783971194702,-0.0670712687573237,-0.12559669772439172,-0.10399668508231444,-0.0754936257547748,-1.0962281438576236
92,CO2,County,FL,Hardee County,percent,-0.025703794037691883,-0.048482860090709484,-0.03383074636293125,-0.07433958008361119,-0.14337019459847122,-0.1395777648904732,-0.15251821361969545,-0.14970985589767194,-0.1433595229426394,-0.10011064051221827,-0.059254405527898464,-0.023709672771606388,-1.0939672513356182
236,CO2,County,AL,Washington County,percent,-0.07021188695591697,-0.08345796434269408,-0.10172572917939583,-0.09532381022594684,-0.11485192512269145,-0.11211357475057424,-0.0837772553807743,-0.08679251857157888,-0.06994844671399579,-0.11885005531235507,-0.08862655116331304,-0.06722709458920942,-1.092906812308446
152,CO2,County,MT,Deer Lodge County,percent,-0.01611252103623099,-0.019817765990606667,-0.057733819526216215,-0.03256351649010243,-0.02853556958070547,-0.06330047541159861,-0.20990319266307728,-0.28620506564969606,-0.1894476086812081,-0.15265917807699814,-0.029152888323387083,-0.004086672620061863,-1.089518274049889
56,CO2,County,FL,Broward County,percent,-0.07744762093016051,-0.08147303139993295,-0.09149532462588893,-0.08617271360141927,-0.09941334434220747,-0.11560401231132265,-0.1119818986241344,-0.09427105471678976,-0.10411831416366893,-0.06917022598715956,-0.06861859080165984,-0.06933162238895292,-1.0690977538932973
